id,TARGET
EK202310210258,138.43333333333334
EK202310108225,139.36666666666667
EK202310156515,139.43333333333334
EK202320006021,156.8
EK202310214746,160.96666666666667
EK202310166648,138.53333333333333
EK202310243041,140.7
EK202310227731,129.33333333333334
EK202310118513,137.93333333333334
EK202310240129,147.16666666666666
EK202310140813,153.36666666666667
EK202310181628,138.06666666666666
EK202310126085,129.86666666666667
EK202310246101,145.43333333333334
EK202310113312,144.8
EK202310217968,131.7
EK202310213114,130.63333333333333
EK202310219800,144.03333333333333
EK202310184495,153.8
EK202310119316,131.43333333333334
EK202310180007,152.4
EK202310199156,136.36666666666667
EK202310177234,141.0
EK202310226743,151.33333333333334
EK202310189141,149.4
EK202320006005,155.76666666666668
EK202310227823,135.43333333333334
EK202310174022,159.5
EK202310134374,136.13333333333333
EK202310200180,136.53333333333333
EK202310161433,139.06666666666666
EK202310121700,131.66666666666666
EK202310237451,141.66666666666666
EK202310192827,143.86666666666667
EK202310160428,163.63333333333333
EK202310205223,139.4
EK202310111659,159.33333333333334
EK202310218773,140.36666666666667
EK202310161247,139.53333333333333
EK202310109618,154.56666666666666
EK202310155619,134.16666666666666
EK202310135096,161.83333333333334
EK202310188704,146.6
EK202310198311,161.46666666666667
EK202310138345,140.43333333333334
EK202310187653,156.96666666666667
EK202310223676,148.53333333333333
EK202310165688,133.6
EK202310104779,134.9
EK202320007241,157.4
EK202310247012,150.73333333333332
EK202310115649,143.0
EK202310158687,139.26666666666668
EK202310139898,147.86666666666667
EK202310183012,136.2
EK202310189323,171.46666666666667
EK202310236084,142.06666666666666
EK202310187745,149.66666666666666
EK202310213754,142.83333333333334
EK202310207691,126.6
EK202310213360,135.23333333333332
EK202310134511,136.2
EK202310162421,139.93333333333334
EK202310137854,133.76666666666668
EK202310150901,146.8
EK202310114810,137.46666666666667
EK202310110564,143.86666666666667
EK202310188498,107.56666666666666
EK202310122137,143.7
EK202310234827,141.53333333333333
EK202310123845,151.9
EK202310117679,147.0
EK202310226733,156.0
EK202310146806,143.13333333333333
EK202310186532,157.6
EK202310198523,145.2
EK202310169242,141.16666666666666
EK202310189605,170.83333333333334
EK202310177460,148.2
EK202310156053,150.03333333333333
EK202310138997,150.33333333333334
EK202310231114,131.96666666666667
EK202310147763,147.53333333333333
EK202310119709,147.26666666666668
EK202310121129,153.16666666666666
EK202310137901,135.76666666666668
EK202310144077,146.4
EK202310110337,126.26666666666667
EK202310184408,137.96666666666667
EK202310215841,129.1
EK202310157214,162.5
EK202310193140,131.6
EK202310216105,145.26666666666668
EK202310246420,123.53333333333333
EK202310118424,134.16666666666666
EK202310144290,140.6
EK202310236171,146.26666666666668
EK202310161913,151.33333333333334
EK202310116195,149.23333333333332
EK202310140252,136.7
EK202310238025,147.46666666666667
EK202310146861,131.46666666666667
EK202310125756,137.93333333333334
EK202310211082,137.83333333333334
EK202310202590,141.63333333333333
EK202310212292,137.16666666666666
EK202310151188,152.86666666666667
EK202310186431,148.2
EK202310197054,136.3
EK202310229535,125.8
EK202310237693,131.73333333333332
EK202310127899,158.16666666666666
EK202310125513,133.3
EK202310143417,154.96666666666667
EK202310114922,146.2
EK202310185011,139.16666666666666
EK202310157380,145.6
EK202310242841,141.7
EK202310128764,144.13333333333333
EK202310160302,134.53333333333333
EK202310132265,127.1
EK202310142152,138.93333333333334
EK202310184138,144.76666666666668
EK202310218922,154.0
EK202310105732,137.43333333333334
EK202310202421,140.03333333333333
EK202310204745,130.4
EK202310231651,138.96666666666667
EK202310206373,156.83333333333334
EK202310231327,135.7
EK202310129440,147.33333333333334
EK202310229405,153.03333333333333
EK202310233561,137.53333333333333
EK202310141433,151.6
EK202310164651,135.13333333333333
EK202310201935,146.46666666666667
EK202310184574,126.1
EK202310223915,161.83333333333334
EK202310200908,147.43333333333334
EK202310128941,141.56666666666666
EK202310186952,153.43333333333334
EK202310193974,168.56666666666666
EK202310169879,169.2
EK202310172093,137.46666666666667
EK202310184529,150.0
EK202310230089,129.8
EK202310181118,149.63333333333333
EK202310204225,137.86666666666667
EK202310112100,150.73333333333332
EK202310222373,152.5
EK202310182126,153.5
EK202310169072,149.13333333333333
EK202310203100,169.2
EK202310228065,155.83333333333334
EK202310003374,129.76666666666668
EK202310231993,150.26666666666668
EK202310166999,131.66666666666666
EK202310113561,143.63333333333333
EK202310150384,150.56666666666666
EK202310204151,140.76666666666668
EK202310243179,158.6
EK202310229664,140.83333333333334
EK202310214850,142.76666666666668
EK202310203348,141.36666666666667
EK202310146725,132.2
EK202310134763,139.5
EK202310145729,149.1
EK202310246535,141.1
EK202310141577,131.8
EK202310216160,131.96666666666667
EK202310116782,130.73333333333332
EK202310211327,146.03333333333333
EK202310204090,140.56666666666666
EK202310175898,154.56666666666666
EK202310226259,147.1
EK202310151274,148.93333333333334
EK202310154215,144.16666666666666
EK202310174277,136.06666666666666
EK202320006496,150.7
EK202310141969,145.96666666666667
EK202320005622,142.7
EK202310157093,163.93333333333334
EK202310139909,148.83333333333334
EK202310209908,151.7
EK202310218730,136.86666666666667
EK202310229718,129.33333333333334
EK202310111615,150.7
EK202310138168,128.43333333333334
EK202310162118,147.1
EK202310164185,135.43333333333334
EK202310123341,134.5
EK202310154152,131.2
EK202310169662,141.46666666666667
EK202310195289,136.86666666666667
EK202310247758,159.43333333333334
EK202310223580,134.86666666666667
EK202310104690,144.96666666666667
EK202310234439,129.1
EK202310225052,150.66666666666666
EK202310139674,167.06666666666666
EK202310186662,135.86666666666667
EK202310198339,136.93333333333334
EK202310219978,147.6
EK202310205279,143.46666666666667
EK202310241147,154.16666666666666
EK202310225981,163.06666666666666
EK202310168112,128.2
EK202310226106,141.36666666666667
EK202310116095,143.86666666666667
EK202310114593,145.83333333333334
EK202310175636,129.36666666666667
EK202310117905,169.9
EK202310200614,153.66666666666666
EK202310137390,146.43333333333334
EK202310196458,152.73333333333332
EK202310212839,145.56666666666666
EK202310149449,159.56666666666666
EK202310172721,142.83333333333334
EK202310133382,127.5
EK202310171991,149.53333333333333
EK202310178147,148.23333333333332
EK202310210822,126.03333333333333
EK202310169958,156.96666666666667
EK202310216612,135.06666666666666
EK202310190351,142.1
EK202310128333,128.8
EK202310156052,146.56666666666666
EK202310207300,135.03333333333333
EK202310148098,138.0
EK202310236834,139.16666666666666
EK202310206502,131.1
EK202310232490,142.26666666666668
EK202310115920,131.43333333333334
EK202310155557,139.63333333333333
EK202310118792,157.73333333333332
EK202310213449,145.4
EK202310157956,142.4
EK202310202461,137.7
EK202310210080,155.1
EK202310123713,148.43333333333334
EK202310138636,140.6
EK202310197194,136.6
EK202310136131,167.03333333333333
EK202310194280,138.1
EK202310144073,154.43333333333334
EK202310196767,162.63333333333333
EK202310152659,144.46666666666667
EK202310119318,133.8
EK202310175079,133.2
EK202310246973,145.86666666666667
EK202310177069,141.16666666666666
EK202310228915,136.6
EK202310237967,139.43333333333334
EK202310004766,148.76666666666668
EK202310197580,172.73333333333332
EK202310163370,149.1
EK202310126258,135.13333333333333
EK202320006245,147.7
EK202310214455,136.3
EK202310225077,171.16666666666666
EK202310121345,129.73333333333332
EK202310118753,124.33333333333333
EK202310209148,148.6
EK202310235651,124.06666666666666
EK202310195584,153.7
EK202310131541,147.63333333333333
EK202310167958,153.7
EK202310232848,131.53333333333333
EK202310112373,138.5
EK202310247588,158.16666666666666
EK202310124781,131.9
EK202310187345,181.53333333333333
EK202310117200,152.13333333333333
EK202310103838,136.83333333333334
EK202310123310,140.16666666666666
EK202310193567,157.6
EK202310176987,161.2
EK202310217483,137.46666666666667
EK202310219653,138.86666666666667
EK202310189258,149.0
EK202310213235,142.86666666666667
EK202310148485,142.26666666666668
EK202310243846,135.6
EK202310157685,134.1
EK202310228217,164.2
EK202310167414,159.8
EK202310116553,137.73333333333332
EK202310154306,150.5
EK202310218246,142.26666666666668
EK202310214924,152.56666666666666
EK202310124301,135.5
EK202310132969,125.9
EK202310116665,129.7
EK202310126109,149.16666666666666
EK202310246626,146.26666666666668
EK202310165655,131.93333333333334
EK202310222900,143.56666666666666
EK202310183920,142.86666666666667
EK202310188655,141.43333333333334
EK202310140837,144.7
EK202310110105,141.93333333333334
EK202310166926,179.73333333333332
EK202310222571,141.93333333333334
EK202310130862,137.63333333333333
EK202310159918,145.06666666666666
EK202310191732,164.46666666666667
EK202310154430,147.46666666666667
EK202310209379,141.43333333333334
EK202310242826,157.16666666666666
EK202310127621,143.53333333333333
EK202310144269,130.96666666666667
EK202310168554,165.56666666666666
EK202310225096,131.53333333333333
EK202310004191,125.46666666666667
EK202310198832,141.73333333333332
EK202310166122,164.73333333333332
EK202310197812,187.93333333333334
EK202310173577,141.86666666666667
EK202310107780,139.96666666666667
EK202310200080,153.1
EK202310244832,158.66666666666666
EK202310153701,153.56666666666666
EK202310248897,150.8
EK202310238758,144.16666666666666
EK202310180956,170.6
EK202310133597,164.6
EK202310165926,146.7
EK202310113563,158.6
EK202310219177,156.03333333333333
EK202310215546,149.8
EK202310239803,143.1
EK202310170081,124.8
EK202310206625,134.1
EK202310104069,139.5
EK202310186393,158.43333333333334
EK202310173267,142.36666666666667
EK202310110426,138.2
EK202310164765,142.1
EK202310158220,130.5
EK202310168816,143.66666666666666
EK202310204071,143.7
EK202310157259,141.16666666666666
EK202310156843,146.2
EK202310223529,138.7
EK202310149961,148.86666666666667
EK202310108241,140.86666666666667
EK202310168245,152.43333333333334
EK202310191021,142.9
EK202310165776,140.4
EK202310172874,136.16666666666666
EK202310163779,136.93333333333334
EK202310188731,147.5
EK202310105850,144.06666666666666
EK202310129025,152.96666666666667
EK202310122251,134.06666666666666
EK202310233739,137.36666666666667
EK202310145467,139.63333333333333
EK202310125541,130.93333333333334
EK202310128736,149.8
EK202310157339,160.96666666666667
EK202310204674,169.03333333333333
EK202310199931,134.43333333333334
EK202310159776,145.33333333333334
EK202310233618,159.83333333333334
EK202310209554,151.3
EK202310147590,138.8
EK202310233558,133.1
EK202310141475,158.7
EK202310192184,150.06666666666666
EK202310121465,127.7
EK202310144674,151.86666666666667
EK202310225145,158.13333333333333
EK202310211862,137.73333333333332
EK202310218476,125.66666666666667
EK202310227106,172.43333333333334
EK202310184475,135.1
EK202310132027,134.56666666666666
EK202310134826,134.9
EK202310182784,159.2
EK202310236142,123.06666666666666
EK202310215997,185.0
EK202310218885,152.73333333333332
EK202310189497,131.56666666666666
EK202310242392,143.46666666666667
EK202310139831,127.33333333333333
EK202310159899,128.46666666666667
EK202320007536,143.86666666666667
EK202310205864,148.23333333333332
EK202310205412,153.0
EK202310178623,137.2
EK202310144137,139.4
EK202310156851,153.9
EK202310200692,133.4
EK202310221442,156.2
EK202310225402,151.16666666666666
EK202310128314,155.0
EK202310135585,158.36666666666667
EK202310230304,179.06666666666666
EK202310106564,143.0
EK202310195276,139.03333333333333
EK202310168561,146.43333333333334
EK202310238035,148.03333333333333
EK202310210412,134.4
EK202310193015,138.7
EK202310160429,166.36666666666667
EK202310203227,132.23333333333332
EK202310144260,126.66666666666667
EK202310231994,139.26666666666668
EK202310169556,148.5
EK202310112231,143.23333333333332
EK202310179305,133.9
EK202310111693,120.43333333333334
EK202310163778,136.46666666666667
EK202310197562,161.56666666666666
EK202310147780,150.0
EK202310165497,171.6
EK202310191527,131.6
EK202310106149,129.76666666666668
EK202310179787,124.0
EK202310247018,151.0
EK202310177578,149.33333333333334
EK202310138872,177.86666666666667
EK202310204378,132.36666666666667
EK202310146296,125.63333333333334
EK202310110160,144.16666666666666
EK202310179095,139.13333333333333
EK202310220481,126.0
EK202310227227,162.26666666666668
EK202310234336,159.16666666666666
EK202310145809,141.7
EK202310209306,153.23333333333332
EK202310225649,125.96666666666667
EK202310226704,148.83333333333334
EK202310157072,158.96666666666667
EK202310121530,132.93333333333334
EK202310165600,140.43333333333334
EK202310197233,139.36666666666667
EK202310184332,122.63333333333334
EK202310143743,133.43333333333334
EK202310154640,161.3
EK202310158286,139.76666666666668
EK202310123880,138.73333333333332
EK202310182423,154.3
EK202310124053,122.83333333333333
EK202310206144,130.13333333333333
EK202310140890,150.96666666666667
EK202310127015,135.6
EK202310134941,160.23333333333332
EK202310119304,129.96666666666667
EK202310212796,153.33333333333334
EK202310108377,128.36666666666667
EK202310174180,139.63333333333333
EK202310239157,157.16666666666666
EK202310216632,134.56666666666666
EK202310172285,135.0
EK202310150279,156.46666666666667
EK202310186491,124.6
EK202310197932,148.3
EK202310120172,151.26666666666668
EK202310216664,149.53333333333333
EK202320006884,168.63333333333333
EK202310178918,150.13333333333333
EK202310144935,140.06666666666666
EK202310141510,157.3
EK202310216762,138.5
EK202310106406,134.2
EK202310111996,114.16666666666667
EK202310208681,144.26666666666668
EK202310226247,135.1
EK202310113253,166.43333333333334
EK202310122999,150.1
EK202310155079,150.56666666666666
EK202310160222,137.26666666666668
EK202310210742,135.73333333333332
EK202310156801,165.46666666666667
EK202310159360,142.2
EK202310180024,125.93333333333334
EK202310213928,135.33333333333334
EK202310152334,153.36666666666667
EK202310245937,133.2
EK202310164808,169.53333333333333
EK202310146870,133.26666666666668
EK202310163950,156.7
EK202310195716,140.66666666666666
EK202310150305,149.76666666666668
EK202310229713,127.16666666666667
EK202310188916,152.36666666666667
EK202310121395,142.1
EK202310160376,137.63333333333333
EK202310244651,149.33333333333334
EK202310150169,137.56666666666666
EK202310110958,150.63333333333333
EK202310143966,135.76666666666668
EK202310221741,155.46666666666667
EK202310187012,153.26666666666668
EK202310193822,188.83333333333334
EK202310172094,148.9
EK202310178633,135.6
EK202310117674,155.46666666666667
EK202310133805,146.26666666666668
EK202310180948,150.13333333333333
EK202310203849,142.86666666666667
EK202310149491,168.13333333333333
EK202310216830,160.5
EK202310229432,136.33333333333334
EK202310109652,140.03333333333333
EK202310181925,156.16666666666666
EK202310196245,141.0
EK202310248098,134.23333333333332
EK202310183221,162.26666666666668
EK202310196195,171.1
EK202310197137,141.3
EK202310110247,144.86666666666667
EK202310144126,154.76666666666668
EK202310156911,157.76666666666668
EK202310224215,132.46666666666667
EK202310236337,131.16666666666666
EK202310188431,155.8
EK202310137114,171.86666666666667
EK202310115030,136.83333333333334
EK202310117460,125.86666666666666
EK202310162361,140.43333333333334
EK202310130281,168.0
EK202310148428,164.83333333333334
EK202310163311,139.53333333333333
EK202310145526,135.23333333333332
EK202310235374,134.23333333333332
EK202310156223,164.96666666666667
EK202310151269,135.46666666666667
EK202310150741,133.6
EK202310225372,140.6
EK202310133344,148.83333333333334
EK202310127071,140.96666666666667
EK202310152237,143.3
EK202310244229,130.43333333333334
EK202310167190,142.06666666666666
EK202310154488,135.3
EK202310211108,134.96666666666667
EK202310114416,162.5
EK202310222978,168.7
EK202310187337,176.63333333333333
EK202310195712,164.56666666666666
EK202310176238,150.5
EK202310204719,142.66666666666666
EK202310184298,143.63333333333333
EK202310215525,151.3
EK202310154861,135.23333333333332
EK202310200739,125.83333333333333
EK202310242424,132.8
EK202310247300,128.13333333333333
EK202310116475,146.5
EK202310225458,129.96666666666667
EK202310126918,126.86666666666666
EK202310185579,136.63333333333333
EK202310241455,143.3
EK202310209465,132.43333333333334
EK202310142842,141.63333333333333
EK202310185122,148.96666666666667
EK202310223530,131.33333333333334
EK202310188514,140.93333333333334
EK202310171731,138.56666666666666
EK202310130376,166.6
EK202310222189,134.73333333333332
EK202310106430,140.2
EK202310127369,156.9
EK202310236443,130.76666666666668
EK202310182405,143.06666666666666
EK202310210187,134.43333333333334
EK202310116888,138.73333333333332
EK202310173132,157.03333333333333
EK202310108743,145.93333333333334
EK202310125006,140.66666666666666
EK202310213574,137.23333333333332
EK202310165356,128.66666666666666
EK202310149418,152.73333333333332
EK202310198882,130.23333333333332
EK202310231320,141.36666666666667
EK202310205653,140.26666666666668
EK202310198599,149.56666666666666
EK202310199963,129.96666666666667
EK202310173699,131.66666666666666
EK202310245726,136.6
EK202320006040,143.66666666666666
EK202310154743,158.33333333333334
EK202310188160,143.3
EK202310214367,168.93333333333334
EK202310103702,151.03333333333333
EK202310127965,135.2
EK202310203245,150.6
EK202310139888,141.43333333333334
EK202310108972,137.16666666666666
EK202310004612,126.86666666666666
EK202310143552,151.96666666666667
EK202310120024,152.03333333333333
EK202310221518,139.8
EK202310180966,164.06666666666666
EK202310193489,137.8
EK202310117005,130.73333333333332
EK202310213271,141.3
EK202310120394,129.6
EK202310183259,143.03333333333333
EK202310125697,135.9
EK202310110553,138.76666666666668
EK202310150138,142.0
EK202310169349,141.8
EK202310224959,136.63333333333333
EK202310003872,143.56666666666666
EK202310189922,175.6
EK202310196746,157.2
EK202310189397,137.8
EK202310154076,157.93333333333334
EK202310003409,129.56666666666666
EK202310132461,144.93333333333334
EK202310114430,148.16666666666666
EK202310207939,133.96666666666667
EK202310219274,134.23333333333332
EK202310226342,150.56666666666666
EK202310127397,145.06666666666666
EK202310237125,140.56666666666666
EK202310214068,168.93333333333334
EK202310184942,144.5
EK202310113334,129.5
EK202310121808,134.13333333333333
EK202310134472,143.4
EK202310213189,130.56666666666666
EK202310200986,134.73333333333332
EK202310183319,144.76666666666668
EK202310138451,131.86666666666667
EK202310134480,141.76666666666668
EK202310248001,133.7
EK202310215511,139.23333333333332
EK202310148692,171.9
EK202310003356,137.5
EK202310186363,136.4
EK202310117649,142.23333333333332
EK202310107222,114.53333333333333
EK202310140103,132.76666666666668
EK202310162055,170.46666666666667
EK202310160543,158.9
EK202310104526,149.23333333333332
EK202310111072,151.8
EK202310144115,129.43333333333334
EK202310227753,165.46666666666667
EK202310168401,155.5
EK202310225278,125.63333333333334
EK202310121727,131.56666666666666
EK202310209068,150.2
EK202310117324,143.0
EK202310119649,152.86666666666667
EK202310154151,138.3
EK202310235668,131.6
EK202310197052,128.86666666666667
EK202310133218,157.7
EK202310228623,136.16666666666666
EK202310236771,132.0
EK202320007756,138.26666666666668
EK202310123680,140.26666666666668
EK202310153796,154.83333333333334
EK202310184256,171.4
EK202310189360,146.23333333333332
EK202310169170,151.2
EK202310238568,154.13333333333333
EK202310147463,145.13333333333333
EK202310246348,129.4
EK202310146645,134.2
EK202310112043,105.9
EK202310126693,141.6
EK202310105633,137.03333333333333
EK202310108187,144.5
EK202310142659,147.46666666666667
EK202310154109,158.3
EK202310187961,175.03333333333333
EK202310138151,127.9
EK202310145768,149.43333333333334
EK202310204437,135.46666666666667
EK202310234444,127.63333333333334
EK202310146920,131.36666666666667
EK202310191972,144.86666666666667
EK202310135664,149.7
EK202310136647,162.96666666666667
EK202310149136,142.46666666666667
EK202310004755,144.53333333333333
EK202310003806,136.03333333333333
EK202320005862,141.56666666666666
EK202310238222,132.96666666666667
EK202310165638,152.7
EK202310195278,146.8
EK202310191050,141.8
EK202310165081,172.2
EK202310141108,137.3
EK202310225501,139.63333333333333
EK202310190006,166.46666666666667
EK202310232901,163.23333333333332
EK202310183145,132.6
EK202310133834,167.03333333333333
EK202310111865,137.56666666666666
EK202310233162,142.06666666666666
EK202310144096,123.86666666666666
EK202310241460,146.56666666666666
EK202310148061,143.8
EK202310123096,130.33333333333334
EK202310168745,128.76666666666668
EK202310232533,144.3
EK202310238139,149.03333333333333
EK202310107671,138.13333333333333
EK202310003635,137.8
EK202310160939,140.03333333333333
EK202310165138,140.86666666666667
EK202310177363,156.3
EK202310140380,145.06666666666666
EK202310127640,140.46666666666667
EK202310145483,135.76666666666668
EK202310144142,132.26666666666668
EK202310182466,151.56666666666666
EK202310134774,133.06666666666666
EK202310239504,141.9
EK202310179694,126.0
EK202310105818,144.43333333333334
EK202310206801,135.63333333333333
EK202310133427,147.56666666666666
EK202310172349,135.53333333333333
EK202310144166,138.8
EK202310118960,126.23333333333333
EK202310199115,151.5
EK202310213777,144.0
EK202310232118,149.53333333333333
EK202310204757,141.16666666666666
EK202310241858,142.63333333333333
EK202310204589,178.86666666666667
EK202310224131,144.06666666666666
EK202310160384,155.53333333333333
EK202310158733,150.7
EK202310139320,121.66666666666667
EK202310186373,161.9
EK202310207408,143.43333333333334
EK202310202032,127.2
EK202310191726,137.26666666666668
EK202310237659,143.03333333333333
EK202310202929,169.16666666666666
EK202310138221,133.36666666666667
EK202310213944,140.06666666666666
EK202310217592,141.56666666666666
EK202310156873,135.03333333333333
EK202310154026,126.63333333333334
EK202310227896,133.83333333333334
EK202310165724,153.5
EK202310160534,127.8
EK202310238733,153.23333333333332
EK202310187242,161.5
EK202310160829,145.7
EK202310160276,142.2
EK202310137939,131.6
EK202310200291,136.6
EK202310238138,130.63333333333333
EK202310217144,159.66666666666666
EK202310196491,144.53333333333333
EK202320006298,160.56666666666666
EK202310228178,144.73333333333332
EK202310138802,137.36666666666667
EK202310240713,130.8
EK202310175243,141.56666666666666
EK202310207967,128.66666666666666
EK202310107352,139.16666666666666
EK202310211309,133.8
EK202310131783,153.7
EK202310166826,140.43333333333334
EK202310112512,140.53333333333333
EK202310153955,170.5
EK202310223762,139.63333333333333
EK202310220803,129.9
EK202310191806,139.13333333333333
EK202310139794,130.73333333333332
EK202310004495,139.13333333333333
EK202310165321,130.46666666666667
EK202310152644,139.1
EK202310107844,147.2
EK202310224636,159.76666666666668
EK202310182912,144.33333333333334
EK202310227725,148.1
EK202310129401,154.43333333333334
EK202310132710,136.26666666666668
EK202310167591,158.53333333333333
EK202310209362,142.13333333333333
EK202310191553,150.53333333333333
EK202310191129,136.1
EK202310229273,142.86666666666667
EK202310177141,137.3
EK202310210987,142.03333333333333
EK202310246808,125.23333333333333
EK202310186424,150.9
EK202310243671,151.46666666666667
EK202310157978,129.93333333333334
EK202310141176,151.9
EK202310166632,163.06666666666666
EK202310188518,130.0
EK202310176726,147.73333333333332
EK202310232858,178.73333333333332
EK202310203103,138.96666666666667
EK202310172581,151.5
EK202310129669,137.2
EK202310149026,157.23333333333332
EK202310151271,137.83333333333334
EK202310164311,134.9
EK202310193156,169.26666666666668
EK202310183315,145.86666666666667
EK202310129742,166.8
EK202310244163,138.53333333333333
EK202310162820,148.93333333333334
EK202310158627,136.3
EK202310195793,133.8
EK202310243898,161.36666666666667
EK202310211036,130.33333333333334
EK202310231066,131.73333333333332
EK202310188792,154.5
EK202310181166,143.03333333333333
EK202310240476,126.36666666666666
EK202310197771,172.7
EK202310141037,155.96666666666667
EK202310204780,140.53333333333333
EK202310191058,156.53333333333333
EK202310173228,140.9
EK202310197491,144.93333333333334
EK202310156720,135.73333333333332
EK202310244219,150.26666666666668
EK202310119128,149.26666666666668
EK202310241327,150.73333333333332
