id,TARGET
EK202310187345,169.6677694286118
EK202310117200,150.88112127227942
EK202310103838,122.88297550490097
EK202310123310,145.49996813224425
EK202310193567,152.83523906908522
EK202310176987,150.48100565197092
EK202310217483,116.75141116371378
EK202310219653,120.2448598183255
EK202310189258,145.05507293921255
EK202310213235,132.62458723968302
EK202310148485,144.6264807644111
EK202310243846,122.07401536631369
EK202310157685,130.00523837064247
EK202310228217,173.32030954954098
EK202310167414,148.56832102888438
EK202310116553,135.8903670220534
EK202310154306,137.10270835813571
EK202310218246,151.60868499550998
EK202310214924,158.60515597264748
EK202310124301,132.28006241383264
EK202310132969,115.54447378065379
EK202310116665,137.3806274472954
EK202310126109,144.30147617288458
EK202310246626,134.5456769748198
EK202310165655,132.1311433801675
EK202310222900,140.77827424853604
EK202310183920,159.26166157084663
EK202310188655,133.24377679103054
EK202310140837,141.54251557615498
EK202310110105,113.14264742076921
EK202310166926,160.28572099106532
EK202310222571,149.1744695929592
EK202310130862,149.99318848823168
EK202310159918,136.49412034847046
EK202310191732,152.0308233515898
EK202310154430,151.66234704089584
EK202310209379,135.54937622517173
EK202310242826,165.12239611421683
EK202310127621,144.55534885176166
EK202310144269,144.40553934573836
EK202310168554,166.74459327840304
EK202310225096,123.13129771808599
EK202310004191,128.17504854514846
EK202310198832,137.19053604986402
EK202310166122,161.3994731283674
EK202310197812,192.90367135683482
EK202310173577,132.11718081770232
EK202310107780,142.37702749532036
EK202310200080,156.5490590063855
EK202310244832,172.3603172461153
EK202310153701,166.5413196964364
EK202310248897,156.30417040752945
EK202310238758,140.6180750408821
EK202310180956,165.76082586761913
EK202310133597,166.94668755274324
EK202310165926,133.98416351623018
EK202310113563,160.9256114827731
EK202310219177,146.23119592064904
EK202310215546,152.38631453600829
EK202310239803,124.97603490809706
EK202310170081,113.08954608558997
EK202310206625,133.1185947860431
EK202310104069,132.86011193724698
EK202310186393,183.41883515439986
EK202310173267,145.81321695614315
EK202310110426,130.1364892793572
EK202310164765,140.82975813694065
EK202310158220,137.11510251957225
EK202310168816,144.73982027156308
EK202310204071,146.74775302934722
EK202310157259,132.46662234867836
EK202310156843,143.76254737516138
EK202310223529,149.91486787607573
EK202310149961,149.51474951768614
EK202310108241,130.78872202157072
EK202310168245,137.79989527164435
EK202310191021,142.04153438366484
EK202310165776,146.20966909259005
EK202310172874,126.71959483026876
EK202310163779,146.66036887491646
EK202310188731,151.79554547897715
EK202310105850,130.0332397842576
EK202310129025,161.92727832161472
EK202310122251,141.227137245849
EK202310233739,135.63695415905386
EK202310145467,129.06549769523554
EK202310125541,122.55635277975671
EK202310128736,143.74014676057413
EK202310157339,163.92040242145595
EK202310204674,154.0213700510576
EK202310199931,134.29968548085162
EK202310159776,156.48304044653923
EK202310233618,163.6156625342919
EK202310209554,153.332717799909
EK202310147590,143.97102084859216
EK202310233558,123.26309425220825
EK202310141475,139.93637637649954
EK202310192184,152.91733937126264
EK202310121465,134.48705937840714
EK202310144674,158.79910163800378
EK202310225145,145.88947694122908
EK202310211862,124.11219276966585
EK202310218476,124.83862806066463
EK202310227106,167.20152051983314
EK202310184475,126.1061078345665
EK202310132027,129.4722293501327
EK202310134826,139.52368059946457
EK202310182784,163.0202799963081
EK202310236142,118.0791442371119
EK202310215997,184.306724494847
EK202310218885,157.7657748105994
EK202310189497,133.7386654179645
EK202310242392,137.84271531356353
EK202310139831,129.0400590108111
EK202310159899,123.96747569590661
EK202320007536,150.9969772464683
EK202310205864,153.95995049003977
EK202310205412,148.62519554715982
EK202310178623,145.3829773151956
EK202310144137,145.0204620696386
EK202310156851,165.11417689891823
EK202310200692,130.71287006690545
EK202310221442,140.1166411404265
EK202310225402,131.3193915846714
EK202310128314,154.5636338156255
EK202310135585,150.24339949512796
EK202310230304,177.20468873564096
EK202310106564,133.61273693219118
EK202310195276,137.29401889111614
EK202310168561,137.31723201857676
EK202310238035,149.5437795056423
EK202310210412,134.1574043978835
EK202310193015,135.2235430452056
EK202310160429,171.71209976851242
EK202310203227,141.26226992179
EK202310144260,127.71766963367554
EK202310231994,140.87057598025422
EK202310169556,145.73661487500794
EK202310112231,150.5243322466049
EK202310179305,129.91763199715933
EK202310111693,123.29722365653288
EK202310163778,138.05363081227551
EK202310197562,170.09105117651052
EK202310147780,150.42427524238155
EK202310165497,172.32414981209877
EK202310191527,129.9567497984026
EK202310106149,139.64420445363794
EK202310179787,133.96593033358658
EK202310247018,164.01281346831092
EK202310177578,152.2199710269051
EK202310138872,157.7531574253444
EK202310204378,132.25433629912732
EK202310146296,149.1622563762503
EK202310110160,142.27038778374117
EK202310179095,150.1674213033184
EK202310220481,114.85230793181836
EK202310227227,151.8694644378047
EK202310234336,173.753994567669
EK202310145809,136.80702182813548
EK202310209306,166.2806030341526
EK202310225649,125.49375557382155
EK202310226704,147.7749704558155
EK202310157072,145.4785863960642
EK202310121530,136.22398826467543
EK202310165600,138.0590275313807
EK202310197233,131.6232716063896
EK202310184332,124.65548893874802
EK202310143743,121.53410553034337
EK202310154640,151.15480050428596
EK202310158286,144.88162350057974
EK202310123880,138.95215077181638
EK202310182423,159.22782870741503
EK202310124053,126.86258295609878
EK202310206144,135.50413769272564
EK202310140890,144.5445039546612
EK202310127015,119.80880920623167
EK202310134941,129.05805392811453
EK202310119304,128.19202178850537
EK202310212796,140.2081770114819
EK202310108377,132.45478662860114
EK202310174180,137.78331358684227
EK202310239157,147.60898339190317
EK202310216632,140.85848893600632
EK202310172285,140.341301661123
EK202310150279,155.10622453487304
EK202310186491,120.03933512511139
EK202310197932,156.61589917886158
EK202310120172,139.4787464862966
EK202310216664,156.8310536678473
EK202320006884,174.93454094870685
EK202310178918,152.29334006149293
EK202310144935,147.01757337803429
EK202310141510,134.35212923134532
EK202310216762,138.91543800395448
EK202310106406,122.31486755950755
EK202310111996,117.34368890317273
EK202310208681,149.34171178193355
EK202310226247,133.93995215425093
EK202310113253,158.21937983509997
EK202310122999,161.25181311152846
EK202310155079,166.83546495885093
EK202310160222,140.95172047511733
EK202310210742,134.98222221649485
EK202310156801,152.63875017350801
EK202310159360,146.66027688297618
EK202310180024,129.59416024888196
EK202310213928,141.87698390090372
EK202310152334,138.58146128647059
EK202310245937,132.10975905577652
EK202310164808,187.6324643707121
EK202310146870,122.91569793099916
EK202310163950,160.64593352691008
EK202310195716,138.27299663708254
EK202310150305,158.6043045279439
EK202310229713,123.45466468787345
EK202310188916,153.5597993482952
EK202310121395,136.85887737166195
EK202310160376,130.29737987145927
EK202310244651,137.78595959306404
EK202310150169,138.7174653655311
EK202310110958,146.62765075019706
EK202310143966,125.57739432068774
EK202310221741,163.33697359014332
EK202310187012,155.10823145727045
EK202310193822,193.715126653653
EK202310172094,147.16931617938098
EK202310178633,142.2681330286141
EK202310117674,140.66706948815408
EK202310133805,133.45185725556075
EK202310180948,167.71371714201086
EK202310203849,146.96417943033157
EK202310149491,178.50086638095672
EK202310216830,165.6956315287316
EK202310229432,141.65689547301008
EK202310109652,146.22924305434572
EK202310181925,168.28926894078177
EK202310196245,130.68825359414768
EK202310248098,141.16586257666495
EK202310183221,157.74863382181502
EK202310196195,177.15869522249704
EK202310197137,143.85448348819045
EK202310110247,139.40789198975108
EK202310144126,144.99309822780197
EK202310156911,162.70382118222915
EK202310224215,140.34950384515832
EK202310236337,134.56646954827738
EK202310188431,146.2747823064783
EK202310137114,159.76650535408407
EK202310115030,137.48329690185346
EK202310117460,118.59431207802118
EK202310162361,148.39218782351236
EK202310130281,170.04583468096826
EK202310148428,170.07851745845983
EK202310163311,144.70597428266046
EK202310145526,127.00977380250697
EK202310235374,124.36000574394711
EK202310156223,156.1580895823936
EK202310151269,145.5049257222272
EK202310150741,145.87986683387862
EK202310225372,150.57637373061152
EK202310133344,144.15279795895185
EK202310127071,129.9543342778561
EK202310152237,137.0363731335674
EK202310244229,144.7159674650029
EK202310167190,142.46838394941733
EK202310154488,166.8518230076952
EK202310211108,134.81602717332134
EK202310114416,153.76850844560977
EK202310222978,171.11149496777944
EK202310187337,179.62095373431657
EK202310195712,172.56061793936533
EK202310176238,155.79012561336276
EK202310204719,156.09421748841123
EK202310184298,134.51908690646815
EK202310215525,147.8020541163496
EK202310154861,126.55266931177903
EK202310200739,125.35067501906451
EK202310242424,131.61855975555227
EK202310247300,121.11598185524053
EK202310116475,145.38467848767323
EK202310225458,134.59711577028065
EK202310126918,131.05853650937206
EK202310185579,130.38028553100594
EK202310241455,142.53427827330597
EK202310209465,132.86634986021818
EK202310142842,142.27923351749632
EK202310185122,152.39254889633594
EK202310223530,150.03150907605595
EK202310188514,137.58980200902442
EK202310171731,141.24569188267924
EK202310130376,169.03087412633613
EK202310222189,142.64550584784593
EK202310106430,145.23934964374348
EK202310127369,142.35403856732592
EK202310236443,126.52029413765558
EK202310182405,153.30010436091106
EK202310210187,120.86650568526966
EK202310116888,131.66842025497317
EK202310173132,157.3439280323655
EK202310108743,138.90056473533332
EK202310125006,134.30340513015835
EK202310213574,135.68497695415135
EK202310165356,130.90462535396364
EK202310149418,160.38819458306534
EK202310198882,122.46134092759894
EK202310231320,142.38245129065763
EK202310205653,135.19655725898338
EK202310198599,134.81287769001938
EK202310199963,125.03497166551824
EK202310173699,130.09996798087377
EK202310245726,135.10611788123788
EK202320006040,185.8187818798906
EK202310154743,134.64704192273348
EK202310188160,146.96319562643475
EK202310214367,170.92667041240202
EK202310103702,123.31351159075712
EK202310127965,146.8608500982882
EK202310203245,163.16950389306294
EK202310139888,136.12789946503472
EK202310108972,143.02730950350815
EK202310004612,123.17716163473233
EK202310143552,152.692354580744
EK202310120024,151.6260365815615
EK202310221518,128.46144371400442
EK202310180966,165.8100217817264
EK202310193489,142.2646473715431
EK202310117005,146.37732699947082
EK202310213271,154.13653861039347
EK202310120394,129.09769207141653
EK202310183259,140.89942816121038
EK202310125697,142.72716080860846
EK202310110553,134.0070908689595
EK202310150138,143.4053061194718
EK202310169349,133.04880071467778
EK202310224959,147.692718866645
EK202310003872,141.41924652308808
EK202310189922,184.4981337512363
EK202310196746,165.5086349319463
EK202310189397,136.9106271752753
EK202310154076,159.27315691437252
EK202310003409,125.47892791660706
EK202310132461,138.95716059468396
EK202310114430,135.4792241394971
EK202310207939,135.80144719756208
EK202310219274,123.83959161171515
EK202310226342,154.8953190188622
EK202310127397,133.75166668510064
EK202310237125,129.93496457966103
EK202310214068,174.57924998029193
EK202310184942,140.44910096040257
EK202310113334,123.62104043299769
EK202310121808,130.6677412814679
EK202310134472,142.32535861276847
EK202310213189,129.05911428095715
EK202310200986,137.53652765190054
EK202310183319,149.20086537275347
EK202310138451,126.89617653712776
EK202310134480,132.46570317296573
EK202310248001,139.3569915935659
EK202310215511,135.22995665160124
EK202310148692,167.21530119186355
EK202310003356,134.82997406609502
EK202310186363,120.50156035916007
EK202310117649,128.92659239882778
EK202310107222,107.46525063089939
EK202310140103,120.38392306081369
EK202310162055,173.82157061259932
EK202310160543,164.06044857147936
EK202310104526,136.37337730643776
EK202310111072,144.46818731335225
EK202310144115,132.2079582141596
EK202310227753,166.9574650362847
EK202310168401,168.88949272956233
EK202310225278,141.58555972250906
EK202310121727,126.76455201211502
EK202310209068,157.76756363928143
EK202310117324,143.75411677895318
EK202310119649,144.85317074124032
EK202310154151,130.88567254596273
EK202310235668,141.07826696307893
EK202310197052,141.92970172903006
EK202310133218,154.16646790929371
EK202310228623,130.71902137926372
EK202310236771,120.45948485536064
EK202320007756,132.72048609494232
EK202310123680,138.81486556008895
EK202310153796,150.21497726844245
EK202310184256,181.51398076363694
EK202310189360,178.8030073841146
EK202310169170,154.09966150383843
EK202310238568,169.00302365917742
EK202310147463,150.91444861467608
EK202310246348,120.59813415997633
EK202310146645,133.43715863006946
EK202310112043,119.73507847986184
EK202310126693,139.38265391874302
EK202310105633,124.70988778386527
EK202310108187,144.2225489440316
EK202310142659,134.5350452993589
EK202310154109,161.45099095530168
EK202310187961,156.3653911548754
EK202310138151,132.2340767264468
EK202310145768,122.9910962520371
EK202310204437,135.87896279499546
EK202310234444,121.57364983966545
EK202310146920,131.2201431565336
EK202310191972,144.28162974931183
EK202310135664,163.66162911691208
EK202310136647,157.6973418430498
EK202310149136,140.6806316687871
EK202310004755,129.59606951136084
EK202310003806,143.58980519574106
EK202320005862,146.14399811669136
EK202310238222,127.87809690310678
EK202310165638,148.4579971655694
EK202310195278,157.88243822781806
EK202310191050,139.6212678869124
EK202310165081,165.80577116508357
EK202310141108,141.52842737786705
EK202310225501,138.9370739112128
EK202310190006,186.38699199684197
EK202310232901,175.94539735210128
EK202310183145,146.31197093574883
EK202310133834,164.26490362523327
EK202310111865,135.10429011494853
EK202310233162,139.69238590004534
EK202310144096,130.02312203170732
EK202310241460,142.69121391844965
EK202310148061,143.09348432297702
EK202310123096,129.9245203981627
EK202310168745,131.77461047414545
EK202310232533,139.61197941275168
EK202310238139,148.0555614745681
EK202310107671,134.11190644598537
EK202310003635,138.46647997458786
EK202310160939,132.24636533210287
EK202310165138,148.9039313860485
EK202310177363,160.35030819800158
EK202310140380,149.09602399488358
EK202310127640,134.88780535044498
EK202310145483,145.5098779293039
EK202310144142,128.53998339006648
EK202310182466,164.70725195558043
EK202310134774,129.84680069226306
EK202310239504,139.57799673132104
EK202310179694,127.65342215664714
EK202310105818,135.70849065398215
EK202310206801,142.28041969427431
EK202310133427,142.53415231235704
EK202310172349,127.2819837351999
EK202310144166,141.21409393230715
EK202310118960,132.02711315642227
EK202310199115,151.6847793340421
EK202310213777,157.38555478092894
EK202310232118,135.80781519646553
EK202310204757,144.3880735222774
EK202310241858,127.1222867418619
EK202310204589,156.36673233823967
EK202310224131,143.02688492338348
EK202310160384,159.63132211533957
EK202310158733,152.58049104167003
EK202310139320,127.29069413485558
EK202310186373,143.79481819280772
EK202310207408,135.5305485362478
EK202310202032,122.1242868641857
